http://www.yelp.com/biz/ingos-tasty-food-phoenix	Ingo's Tasty Food	4502 N 40th St	Phoenix	AZ	85018	6027952884	4.5	198	true	false	85008
http://www.yelp.com/biz/crudo-phoenix-2	Crudo	3603 E Indian School Rd	Phoenix	AZ	85018	6023588666	4.5	243	true	false	85008
http://www.yelp.com/biz/postino-arcadia-phoenix	Postino Arcadia	3939 E Campbell Ave	Phoenix	AZ	85018	6028523939	4.5	1024	true	false	85008
http://www.yelp.com/biz/la-grande-orange-pizzeria-phoenix	La Grande Orange Pizzeria	4410 N 40th St	Phoenix	AZ	85018	6028407777	4.5	527	true	false	85008
http://www.yelp.com/biz/mariscos-playa-hermosa-phoenix	Mariscos Playa Hermosa	1605 E Garfield St	Phoenix	AZ	85006	6024621563	4.5	247	true	false	85008
http://www.yelp.com/biz/oven-and-vine-phoenix	Oven and Vine	14 W Vernon Ave	Phoenix	AZ	85003	6026877632	4.5	74	false	false	85008
http://www.yelp.com/biz/the-gladly-phoenix	The Gladly	2201 E Camelback Rd	Phoenix	AZ	85016	6027598132	4.5	318	true	false	85008
http://www.yelp.com/biz/citizen-public-house-scottsdale	Citizen Public House	7111 E 5th Ave	Scottsdale	AZ	85251	4803984208	4.5	1014	true	false	85008
http://www.yelp.com/biz/ny-slicers-deli-phoenix	NY Slicers Deli	835 N 43rd Ave	Phoenix	AZ	85009	6024428000	5	47	true	false	85009
http://www.yelp.com/biz/pomo-pizzeria-napoletana-phoenix-phoenix	Pomo Pizzeria Napoletana - Phoenix	705 N 1st St	Phoenix	AZ	85004	6027952555	4.5	386	true	false	85009
http://www.yelp.com/biz/thirdspace-phoenix-2	ThirdSpace	1028 Grand Ave	Phoenix	AZ	85007	6022581536	4.5	34	true	false	85009
http://www.yelp.com/biz/taqueria-el-chino-phoenix	Taqueria El Chino	1803 W Van Buren St	Phoenix	AZ	85007	6022546808	4.5	59	true	false	85009
http://www.yelp.com/biz/harumi-sushi-phoenix	Harumi Sushi	114 W Adams St	Phoenix	AZ	85003	6022580131	4.5	340	true	false	85009
http://www.yelp.com/biz/tortas-paquime-phoenix-3	Tortas Paquime	3024 W Van Buren St	Phoenix	AZ	85009	6022332747	4.5	12	true	false	85009
http://www.yelp.com/biz/43rd-express-phoenix	43rd Express	2844 N 43rd Ave	Phoenix	AZ	85009	6022693383	4.5	146	true	false	85009
http://www.yelp.com/biz/asadero-toro-phoenix-2	Asadero Toro	1715 W McDowell Rd	Phoenix	AZ	85007	6023409310	4.5	48	false	false	85009
http://www.yelp.com/biz/tacarbon-phoenix-2	Ta'Carbon	2929 N 43rd Ave	Phoenix	AZ	85019	6026827701	4.5	38	true	false	85009
http://www.yelp.com/biz/braggs-factory-diner-phoenix	Bragg's Factory Diner	1301 NW Grand Ave	Phoenix	AZ	85007	6027338076	4.5	195	true	false	85009
http://www.yelp.com/biz/international-house-of-food-phoenix	International House of Food	902 W Van Buren St	Phoenix	AZ	85007	6022580077	4.5	45	true	false	85009
http://www.yelp.com/biz/pizza-a-metro-phoenix	Pizza a Metro	2336 W Thomas Rd	Phoenix	AZ	85015	6022629999	4.5	258	true	false	85009
http://www.yelp.com/biz/cibo-phoenix	Cibo	603 N 5th Ave	Phoenix	AZ	85003	6024412697	4.5	1248	true	false	85009
http://www.yelp.com/biz/vovomeena-phoenix	Vovomeena	1515 N 7th Ave	Phoenix	AZ	85003	6022522541	4.5	315	true	false	85009
http://www.yelp.com/biz/fired-pie-phoenix-4	Fired Pie	201 E Washington St	Phoenix	AZ	85004	6023743888	4.5	29	false	false	85009
